,ID,Selection,Date,Locality,CALF,GROUP.SIZE,BEHAVIOUR,BOAT,SPL.125.Hz,SPL.2000.Hz,SPL.4000.Hz,SPL.8000.Hz,SPL.16000.Hz,SPL.20000.Hz,Low.Freq,High.Freq,Delta.Freq,Start.Freq,End.Freq,Duration,Inflections,Armonics,PC1,PC2,PC3
129,20,12092016B_02,12092016,CROATIA,YES,13,FEEDING,YES,76.48,86.72,75.96,72.5,78.79,78.85,8.973,19.365,10.392,8.973,19.365,0.183,0,1,-1.466238393,1.107021542,1.476866767
130,20,12092016B_03,12092016,CROATIA,YES,13,FEEDING,YES,91.54,88.08,79.62,74.13,77.76,78.99,7.818,19.134,11.316,7.818,17.979,0.713,2,1,-1.365776742,-0.292286139,0.964133665
131,20,12092016B_04,12092016,CROATIA,YES,13,FEEDING,YES,71.89,85.5,74.94,73.5,80.98,83.44,8.511,10.589,2.078,8.742,10.128,0.409,1,1,0.996055216,1.381640967,-0.749869584
132,20,12092016B_05,12092016,CROATIA,YES,13,FEEDING,YES,77.95,86.8,74.44,74.81,83.36,84.77,8.511,14.284,5.773,8.511,14.284,0.353,1,1,-0.057455096,1.059893758,0.147717829
133,20,12092016B_06,12092016,CROATIA,YES,13,FEEDING,YES,74.23,87.16,75.98,77.5,85.71,83.88,6.894,15.901,9.007,15.439,7.818,0.882,1,0,-0.542888457,0.198909328,-0.42295898
134,20,12092016B_07,12092016,CROATIA,YES,13,FEEDING,YES,77.19,88.6,73.06,73.09,79.21,79.99,8.049,14.977,6.928,8.049,14.977,0.578,1,0,-0.227561795,0.623228954,0.347420782
135,20,12092016B_08,12092016,CROATIA,YES,13,FEEDING,YES,81.76,90.5,85.09,83.19,87.1,87.84,7.587,14.977,7.39,7.587,14.977,0.509,1,0,-0.144341853,0.56000105,0.53782586
136,20,12092016B_09,12092016,CROATIA,YES,13,TRAVEL,YES,74.6,88.67,76.74,72.93,76.52,78.04,6.432,14.054,7.622,6.432,14.054,1.933,1,0,0.016897739,-1.147894596,0.017825174
137,20,12092016B_11,12092016,CROATIA,YES,13,FEEDING,YES,84.39,84.68,77.24,75.79,81.72,86.44,7.587,9.897,2.31,8.049,8.742,0.575,1,0,1.336860066,1.009329815,-0.730089897
138,20,12092016B_14,12092016,CROATIA,YES,13,FEEDING,YES,75.57,89.56,75.57,74.15,79.22,80.42,6.894,23.06,16.166,6.894,21.905,0.727,3,1,-2.411003205,-1.2318604,1.879850614
139,20,12092016B_18,12092016,CROATIA,YES,13,FEEDING,YES,77.44,89.37,75.88,78.17,80.75,82.41,8.973,11.051,2.078,9.435,10.128,1.364,2,1,0.558234009,0.231743672,-1.586868259
140,20,12092016B_21,12092016,CROATIA,YES,13,FEEDING,YES,84.26,88.92,76.87,75.25,79.29,80.12,8.511,11.051,2.54,9.897,10.128,1.571,1,0,0.562612084,0.196968253,-1.355359875
141,20,12092016B_23,12092016,CROATIA,YES,13,FEEDING,YES,81.4,85.06,76.56,75.45,79.21,80.73,5.971,16.825,10.854,5.971,16.825,0.355,1,1,-0.394156125,0.060376826,1.573303313
142,71,20062017B_05,20062017,CROATIA,YES,23,TRAVEL,NO,83.01,88.49,83.1,80.01,78.24,80.17,6.117,8.685,2.568,7.326,8.685,0.68,0,1,1.774485762,0.928613978,-0.304463179
143,71,20062017B_07,20062017,CROATIA,YES,23,TRAVEL,NO,89.62,91.83,82.93,78.53,75.97,77.11,4.033,6.655,2.622,4.033,5.747,0.55,2,0,2.755297755,0.054683176,-0.44971374
144,71,20062017B_09,20062017,CROATIA,YES,23,TRAVEL,NO,87.54,89.67,80.14,76.73,75.51,76.29,8.717,16.102,7.385,8.717,16.102,1.419,0,1,-0.741119427,0.092714906,0.223243379
145,71,20062017B_14,20062017,CROATIA,YES,23,TRAVEL,NO,95.6,97.48,81.39,79.13,75.02,75.47,6.957,14.722,7.765,6.957,14.722,0.671,0,0,0.060982759,0.492192232,0.880450126
146,71,20062017B_17,20062017,CROATIA,YES,23,TRAVEL,NO,98.16,96.96,85.67,91.67,79.17,78.51,6.554,11.294,4.74,9.478,7.159,0.991,1,1,1.024596658,0.213567053,-0.656928309
147,71,20062017B_19,20062017,CROATIA,YES,23,TRAVEL,NO,91.79,91.18,80.64,78.39,76.31,76.54,6.453,14.521,8.068,6.453,11.899,0.813,0,0,0.395435964,0.153702838,0.807915703
148,71,20062017B_20,20062017,CROATIA,YES,23,TRAVEL,NO,83.75,89.62,80.82,78.65,77.1,77.19,6.05,16.84,10.79,8.974,8.47,1.093,1,1,-0.122182812,-0.710761317,0.495071742
149,71,20062017B_26,20062017,CROATIA,YES,23,TRAVEL,NO,88.01,91.16,82.2,78.52,78.19,79.68,6.252,11.596,5.344,8.773,11.596,0.678,1,0,0.725753081,0.497157212,-0.092025858
150,71,20062017B_28,20062017,CROATIA,YES,23,TRAVEL,NO,92,91.6,81.24,78.44,76.14,77.14,4.638,15.327,10.689,12,4.638,1.08,0,1,0.340186198,-0.484311155,0.367421321
151,71,20062017B_34,20062017,CROATIA,YES,23,TRAVEL,NO,85.31,91.26,82.15,78.13,75.91,77,10.774,21.776,11.002,12.712,14.137,2.258,3,1,-2.562505085,-1.594986273,-0.979548498
152,71,20062017B_36,20062017,CROATIA,YES,23,TRAVEL,NO,88.63,88.15,80.98,77.59,78.34,79.23,11.116,22.004,10.888,12.313,15.505,2.182,3,1,-2.687813608,-1.457117896,-0.879763077
153,71,20062017B_39,20062017,CROATIA,YES,23,TRAVEL,NO,90.87,94.38,82.97,78.12,90.3,83.33,11.572,22.574,11.002,13.51,21.434,1.285,1,0,-3.150174974,0.233988827,0.260340831
154,71,20062017B_43,20062017,CROATIA,YES,23,TRAVEL,NO,87.51,94.39,81.1,80.82,98.29,90.22,10.831,23.03,12.199,12.028,20.636,2.555,3,1,-3.365715518,-1.924936314,-0.538606106
155,71,20062017B_47,20062017,CROATIA,YES,23,TRAVEL,NO,93.32,91.93,81.72,89.16,108.41,99.3,11.515,18.641,7.126,13.111,18.641,0.41,0,0,-1.852605461,1.783642877,0.189389727
156,73,21062017A_06,21062017,CROATIA,YES,11,TRAVEL,NO,85.07,91.4,87.44,82.48,78.2,77.75,4.583,12.41,7.827,5.474,4.583,1.126,2,1,1.441130207,-1.086032894,-0.058745072
157,80,06072017B_05,6072017,CROATIA,YES,9,FEEDING,YES,97.45,110.3,96.12,86.75,90.13,95.87,4.242,16.823,12.581,4.242,11.264,1.289,1,1,0.17224098,-1.544258897,1.424473228
158,80,06072017B_06,6072017,CROATIA,YES,9,FEEDING,YES,97.43,109.93,98.5,97.39,105.14,107.75,5.356,11.989,6.633,7.907,11.989,1.11,2,1,0.594264438,-0.502472246,-0.18445895
159,80,06072017B_07,6072017,CROATIA,YES,9,FEEDING,YES,108.35,118.59,113.54,100.5,98.39,100.58,10.093,17.847,7.754,10.093,17.847,0.554,0,1,-1.276908671,1.205366519,0.575486428
160,80,06072017B_17,6072017,CROATIA,YES,9,FEEDING,YES,95.78,109.47,96.43,86.65,85.84,89.69,6.722,14.151,7.429,6.722,9.552,1.397,1,1,0.450185574,-0.637820733,-0.01768157
161,80,06072017B_18,6072017,CROATIA,YES,9,FEEDING,YES,99.43,109.21,94.62,84.93,88.85,90.17,7.96,19.365,11.405,7.96,19.365,1.157,0,1,-1.501239827,-0.190373923,1.33760187
162,80,06072017B_21,6072017,CROATIA,YES,9,FEEDING,YES,101.2,113.87,97.63,92.44,97.05,102.27,6.898,13.09,6.192,6.898,13.09,0.411,0,1,0.582928058,0.909257221,0.66459167
163,83,11072017A_03,11072017,CROATIA,YES,12,SOCIAL,YES,88.51,93.08,90.49,96.53,101.04,95.64,5.545,11.985,6.44,6.261,8.407,1.486,3,1,0.924878663,-1.293184739,-0.699731209
164,83,11072017A_04,11072017,CROATIA,YES,12,SOCIAL,YES,88.89,92.8,90.23,95.91,99.61,94.32,13.909,23.943,10.034,15.734,15.277,0.491,1,1,-3.07053869,1.394028584,-0.187688239
165,83,11072017A_05,11072017,CROATIA,YES,12,SOCIAL,YES,87.66,92.66,90.04,96.77,98.28,92.73,5.187,10.733,5.546,5.187,9.123,0.864,1,1,1.493934131,-0.110884224,0.147687441
166,83,11072017A_06,11072017,CROATIA,YES,12,SOCIAL,YES,86.95,93.94,90.31,94.43,91.37,89.3,12.522,19.677,7.155,13.774,19.677,0.263,0,1,-2.235099358,2.100960953,0.185994321
167,83,11072017A_10,11072017,CROATIA,YES,12,SOCIAL,YES,84.93,91.12,91.3,87.91,89.47,88.55,11.469,25.648,14.179,16.265,20.852,0.725,1,1,-3.871587974,0.549634972,0.805236354
168,83,11072017A_11,11072017,CROATIA,YES,12,SOCIAL,YES,85.2,94.01,91.95,84.87,84.26,90.58,7.924,10.426,2.502,8.549,10.426,0.2,0,1,1.159975715,1.734748414,-0.233144565
169,83,11072017A_13,11072017,CROATIA,YES,12,SOCIAL,YES,81.59,93.83,80.55,80.91,80.98,81.16,7.525,14.894,7.369,11.288,14.894,0.802,0,1,-0.48399575,0.735161124,0.299582556
170,83,11072017A_15,11072017,CROATIA,YES,12,SOCIAL,YES,81.92,93.41,80.84,81.9,84.9,83.8,8.623,18.501,9.878,17.873,18.501,1.311,0,1,-2.332604872,0.498047874,-0.046484953
171,83,11072017A_16,11072017,CROATIA,YES,12,SOCIAL,YES,80.54,93.67,80.78,80.37,92.21,86.82,8.499,16.776,8.277,16.776,16.619,1.151,0,1,-1.68054839,0.739210241,-0.224567569
172,83,11072017A_17,11072017,CROATIA,YES,12,SOCIAL,YES,81.19,89.72,82.81,80.2,86.54,85.5,12.408,19.208,6.8,12.408,19.208,0.412,0,0,-1.985575498,1.88560719,0.166654684
173,83,11072017A_19,11072017,CROATIA,YES,12,SOCIAL,YES,79.52,88.12,96.93,85.27,82.78,82.22,6.629,9.519,2.89,9.519,6.629,0.388,0,0,1.597039149,1.322865355,-0.449722159
174,83,11072017A_22,11072017,CROATIA,YES,12,SOCIAL,YES,77.65,87.22,95.27,85.28,83.34,81.84,4.079,17.678,13.599,4.079,9.689,1.177,0,1,0.257040952,-1.368846054,1.874086913
175,83,11072017A_23,11072017,CROATIA,YES,12,SOCIAL,YES,82.65,88.49,94.92,86.66,86.04,85.76,13.258,19.208,5.95,14.278,19.208,0.302,0,0,-2.197243418,2.308361795,-0.164641328
176,83,11072017A_24,11072017,CROATIA,YES,12,SOCIAL,YES,79.44,89.05,94.76,87.56,86.39,85.14,10.369,17.508,7.139,13.428,17.508,0.254,0,1,-1.477500611,1.816321616,0.260302261
177,83,11072017A_25,11072017,CROATIA,YES,12,SOCIAL,YES,80.87,88.01,93.3,83.69,84.95,83.83,11.728,22.777,11.049,13.428,15.978,2.031,3,1,-2.995696168,-1.179400238,-0.902495928
178,83,11072017A_28,11072017,CROATIA,YES,12,SOCIAL,YES,76.85,86.28,91.66,83.04,85.41,84,10.148,24.08,13.932,13.768,19.038,1.132,2,1,-3.233059877,-0.427769301,0.535130216
179,83,11072017A_30,11072017,CROATIA,YES,12,SOCIAL,YES,81.65,86.74,89.17,86.27,81.21,81.58,5.742,14.922,9.18,14.412,5.742,0.876,1,1,-0.006982613,-0.049953117,-0.314498976
180,83,11072017A_31,11072017,CROATIA,YES,12,SOCIAL,YES,78.22,86.99,89.13,87.06,84.33,82.9,6.082,14.752,8.67,6.082,9.992,0.854,0,1,0.56458199,-0.073959475,0.860442263
181,83,11072017A_32,11072017,CROATIA,YES,12,SOCIAL,YES,75.31,85.91,88.73,90.57,87.88,87.8,4.892,15.092,10.2,4.892,10.672,0.807,1,1,0.558583608,-0.653628601,1.112076896
182,83,11072017A_36,11072017,CROATIA,YES,12,SOCIAL,YES,81.67,87.66,84.42,81.64,84.35,83.85,11.392,21.808,10.416,13.02,13.833,1.439,2,1,-2.376739725,-0.346633848,-0.49612505
183,83,11072017B_06,11072017,CROATIA,YES,12,SOCIAL,YES,75.38,93.84,93.55,85.91,92.68,99.7,6.058,7.922,1.864,6.058,7.922,0.234,0,1,2.209647255,1.374564661,-0.117816703
184,83,11072017B_08,11072017,CROATIA,YES,12,SOCIAL,YES,75,92.97,91.72,86.65,83.23,83.29,4.815,13.669,8.854,4.815,13.669,1.092,0,1,0.60222413,-0.456482945,1.161508859
185,83,11072017B_12,11072017,CROATIA,YES,12,SOCIAL,YES,79.68,95.13,93.75,88.46,82.21,81.36,4.815,15.378,10.563,4.815,15.378,1.217,0,1,0.093459238,-0.759536017,1.481312042
186,83,11072017C_03,11072017,CROATIA,YES,12,SOCIAL,YES,84.17,91.17,85.53,79.67,77.53,77.49,7.974,9.927,1.953,7.974,9.927,0.311,0,0,1.336398042,1.647628387,-0.356228483
187,83,11072017C_06,11072017,CROATIA,YES,12,SOCIAL,YES,85.59,95.39,82.31,78.58,78.67,79.34,5.823,10.706,4.883,10.706,10.706,0.406,0,1,0.922967626,1.144023828,0.028093841
188,83,11072017C_09,11072017,CROATIA,YES,12,SOCIAL,YES,86.54,93.91,82.4,81.06,82.93,82.47,7.513,27.424,19.911,7.513,27.424,0.386,0,1,-3.569847479,-0.34846433,3.669969917
189,83,11072017D_03,11072017,CROATIA,YES,12,SOCIAL,YES,82.35,98.32,82.38,77.53,78.16,78.5,12.687,18.688,6.001,12.687,17.316,0.522,1,0,-1.850960863,1.615682943,-0.431800876
190,83,11072017E_01,11072017,CROATIA,YES,12,SOCIAL,YES,79.33,92.41,81.36,80.5,81.39,82.04,5.672,9.023,3.351,9.023,8.508,0.652,0,1,1.577144208,0.911714662,-0.295982703
191,84,12072017A_02,12072017,CROATIA,YES,9,FEEDING,YES,98.31,110.72,95.16,86.84,81.88,81.49,4.946,16.968,12.022,4.946,12.432,0.573,1,1,0.073791692,-0.591277762,1.622872825
192,84,12072017A_04,12072017,CROATIA,YES,9,FEEDING,YES,109.22,116.54,96.49,82.48,80.56,80.52,5.98,8.413,2.433,6.46,5.98,0.328,0,0,2.227124127,1.172885585,-0.193159911
193,84,12072017A_06,12072017,CROATIA,YES,9,FEEDING,YES,109.75,116.24,96.46,92.19,80.77,80.51,8.066,17.802,9.736,9.457,12.656,0.407,0,1,-0.622650034,0.727232955,0.938888421
194,84,12072017A_23,12072017,CROATIA,YES,9,FEEDING,YES,108.86,109.45,95.64,83.99,83.27,83.33,9.073,15.058,5.985,9.073,15.058,0.427,0,0,-0.307218553,1.324187715,0.360493962
195,84,12072017A_24,12072017,CROATIA,YES,9,FEEDING,YES,109.99,115.09,95.05,85.36,83.39,87.6,6.563,9.073,2.51,6.563,9.073,0.183,0,0,1.816734041,1.456445635,-0.006356414
196,84,12072017A_25,12072017,CROATIA,YES,9,FEEDING,YES,107.34,115.56,97.1,84.73,84.85,84.54,8.301,14.382,6.081,8.783,14.382,0.491,0,0,-0.06043203,1.132363626,0.39257464
197,84,12072017A_26,12072017,CROATIA,YES,9,FEEDING,YES,106.48,114.96,96.44,83.44,84.44,85.41,4.536,14.285,9.749,4.536,14.285,0.181,0,0,0.645812201,0.33768152,1.844171361
198,84,12072017A_27,12072017,CROATIA,YES,9,FEEDING,YES,106.39,115.34,95.92,84.02,84.47,85.47,5.598,8.397,2.799,6.37,5.598,0.227,1,1,2.241983326,0.920007907,-0.330151376
199,84,12072017A_28,12072017,CROATIA,YES,9,FEEDING,YES,106.11,116.6,95.7,86.26,87.26,84.79,7.432,14.382,6.95,7.432,14.382,0.236,0,1,0.16960999,1.112871457,0.859081551
200,84,12072017A_29,12072017,CROATIA,YES,9,FEEDING,YES,104.76,117.82,98.17,86.12,90.46,86.64,4.44,9.845,5.405,9.266,4.44,0.288,0,1,1.876315984,0.811271234,0.103894765
201,84,12072017A_30,12072017,CROATIA,YES,9,FEEDING,YES,104.25,117.94,98.85,85.05,89.67,85.94,5.791,8.59,2.799,6.177,7.915,0.583,1,1,1.943518818,0.619895358,-0.387720855
202,84,12072017A_31,12072017,CROATIA,YES,9,FEEDING,YES,104.31,117.84,99.12,84.86,89.62,85.81,5.405,16.312,10.907,5.405,16.312,1.031,1,1,-0.293715123,-0.747904331,1.315723926
203,84,12072017A_32,12072017,CROATIA,YES,9,FEEDING,YES,104.4,116.86,99.73,90.76,95.65,89.87,5.984,9.649,3.665,7.046,6.756,0.21,1,1,1.810389744,0.937361126,-0.205216108
204,84,12072017A_34,12072017,CROATIA,YES,9,FEEDING,YES,104.78,112.2,97.65,89.26,89.8,92.36,7.625,22.008,14.383,7.625,22.008,0.208,0,1,-2.016617236,0.419869618,2.510670373
205,84,12072017A_39,12072017,CROATIA,YES,9,FEEDING,YES,100.53,110.45,95.84,88.32,93.55,87.54,8.781,9.932,1.151,9.932,9.069,0.16,0,1,1.199599862,2.085796266,-0.70627719
206,85,12072017B_01,120720172,CROATIA,YES,9,TRAVEL,YES,101.09,104.84,98.02,84.52,85.53,87.38,8.74,17.86,9.12,14.06,17.86,1.514,0,1,-1.805717001,0.147861597,0.048782634
207,85,12072017B_11,120720172,CROATIA,YES,9,TRAVEL,YES,110.07,112.24,96.78,84.15,82.4,80.85,7.79,15.58,7.79,14.06,15.39,1.428,1,1,-1.148517675,-0.009876537,-0.463877328
208,85,12072017B_15,120720172,CROATIA,YES,9,TRAVEL,YES,109.86,110.59,97.69,85.75,83.86,81.94,8.74,14.06,5.32,14.06,12.92,0.488,0,0,-0.430479368,1.563195897,-0.347786263
209,85,12072017C_01,120720172,CROATIA,YES,9,TRAVEL,YES,102.3,108.27,108.87,111.56,115.28,116.96,5.714,6.82,1.069,6.452,5.714,0.207,0,1,2.603543212,1.435979832,-0.364112923
210,90,19072017B_03,19072017,CROATIA,YES,46,TRAVEL,NO,101.99,113.98,116.88,120.11,123.17,123.49,6.858,15.602,8.744,6.858,14.058,1.019,1,1,-0.175206473,-0.279838204,0.596350958
211,90,19072017B_04,19072017,CROATIA,YES,46,TRAVEL,NO,100.98,112.95,115.83,119.07,122.3,122.6,6.172,12.515,6.343,6.172,10.458,0.785,0,1,0.962905476,0.319778534,0.496392872
212,90,19072017B_07,19072017,CROATIA,YES,46,TRAVEL,NO,90.84,103.34,105.75,108.85,112.98,113.27,6,15.43,9.43,6,15.43,0.778,0,1,-0.015695946,0.031635243,1.309313259
213,90,19072017B_10,19072017,CROATIA,YES,46,TRAVEL,NO,93.53,104.46,106.23,109.51,113.3,113.59,8.401,14.916,6.515,8.401,12.173,0.44,0,1,0.071399935,1.060628367,0.415883358
214,90,19072017B_12,19072017,CROATIA,YES,46,TRAVEL,NO,93.28,106.07,108.18,111.46,114.82,115.47,6.858,17.659,10.801,6.858,16.459,0.619,1,1,-0.711189834,-0.069080709,1.27039528
215,90,19072017B_28,19072017,CROATIA,YES,46,TRAVEL,NO,91.65,102.2,104.19,107.37,110.78,111.56,3.422,11.31,7.888,3.422,3.571,0.8,1,1,2.144175985,-0.771775177,0.606313225
216,90,19072017B_29,19072017,CROATIA,YES,46,TRAVEL,NO,89.99,102.74,104.97,108.11,111.64,112.27,7.292,12.947,5.655,7.143,10.864,0.95,2,1,0.518558439,-0.090658348,-0.387781375
217,90,19072017B_30,19072017,CROATIA,YES,46,TRAVEL,NO,91.85,102.78,105.05,108.19,111.77,112.38,4.613,13.84,9.227,4.613,13.84,0.756,0,1,0.649225861,-0.186644936,1.434261227
218,90,19072017B_38,19072017,CROATIA,YES,46,TRAVEL,NO,86.72,98.05,98.63,102.01,105.88,106.3,6.25,12.203,5.953,6.25,10.864,0.567,1,1,0.950066089,0.36080487,0.276576208
219,90,19072017B_44,19072017,CROATIA,YES,46,TRAVEL,NO,87.88,99.58,102.02,105.28,108.95,109.75,8.743,15.602,6.859,8.743,11.315,0.914,0,1,-0.131810942,0.562922674,0.14358859
220,90,19072017B_50,19072017,CROATIA,YES,46,TRAVEL,NO,83.01,95.49,92.41,94.68,99.2,101.39,6.515,12.858,6.343,6.515,7.029,0.834,2,1,0.995188776,-0.273541386,-0.284475794
221,90,19072017D_07,19072017,CROATIA,YES,46,TRAVEL,NO,85.17,97.43,88.52,91.29,83.72,83.97,7.008,15.066,8.058,8.723,15.066,0.865,0,0,-0.257220616,0.377124066,0.678897013
222,90,19072017D_10,19072017,CROATIA,YES,46,TRAVEL,NO,86.9,95.61,89.71,87.94,85.19,85.02,7.179,14.037,6.858,9.408,14.037,0.775,0,0,-0.026492732,0.655930692,0.386300054
223,90,19072017D_11,19072017,CROATIA,YES,46,TRAVEL,NO,87.21,96.26,90.09,88.28,85.39,85.1,10.951,17.809,6.858,17.809,10.951,0.835,0,0,-1.553747154,1.41565328,-0.857037995
224,90,19072017D_14,19072017,CROATIA,YES,46,TRAVEL,NO,88.58,95.63,89.69,87.16,81.16,79.93,8.38,13.866,5.486,13.866,8.38,0.449,0,1,0.048552135,1.418807483,-0.477967745
225,90,19072017D_18,19072017,CROATIA,YES,46,TRAVEL,NO,83.88,95.55,88.82,80.45,81.66,82.13,9.065,17.809,8.744,9.065,17.809,0.527,0,0,-1.105413478,0.938258323,0.928068493
226,90,19072017D_21,19072017,CROATIA,YES,46,TRAVEL,NO,83.88,95.39,91.75,81.42,78.66,79.43,4.265,11.123,6.858,8.38,4.951,1.114,1,0,1.451364254,-0.539540724,-0.195761565
227,90,19072017D_25,19072017,CROATIA,YES,46,TRAVEL,YES,93.55,106.28,100.91,87.66,79.82,80.86,6.837,15.066,8.229,6.837,7.008,0.779,0,1,0.663446799,0.107308275,0.551471846
228,90,19072017D_29,19072017,CROATIA,YES,46,TRAVEL,YES,96.05,106.78,98.7,86.82,84.05,85.35,4.608,11.294,6.686,7.351,4.608,1.431,2,1,1.405887576,-1.136794959,-0.59001602
229,90,19072017D_30,19072017,CROATIA,YES,46,TRAVEL,YES,95.69,106.91,99.14,86.83,83.49,84.7,3.408,16.952,13.544,3.408,16.952,0.767,0,1,-0.053069043,-0.865660415,2.53135907
230,90,19072017D_31,19072017,CROATIA,YES,46,TRAVEL,YES,96.11,106.86,99.68,87.34,82.68,81.01,4.608,10.951,6.343,5.122,6.322,1.547,2,1,1.529377992,-1.305685736,-0.409062177
231,90,19072017D_37,19072017,CROATIA,YES,46,TRAVEL,YES,89.4,107.45,97.7,86.6,79.6,80.18,9.921,19.179,9.258,19.179,15.75,0.908,2,1,-2.483152261,0.622728128,-0.835970551
232,90,19072017D_38,19072017,CROATIA,YES,46,TRAVEL,YES,91.13,108.3,96.26,86.93,81.23,81.14,5.291,16.093,10.802,7.52,7.349,1.263,1,1,0.275312527,-1.082211926,0.549551314
233,90,19072017D_40,19072017,CROATIA,YES,46,TRAVEL,YES,96.82,109.43,95.16,86.56,79.08,80.43,7.52,20.208,12.688,8.377,20.208,1.259,0,1,-1.78111228,-0.456833467,1.541695499
234,95,27072017A_01,27072017,CROATIA,YES,23,TRAVEL,YES,79.5,94.47,78.26,79.61,76.48,76.92,8.572,14.916,6.344,14.916,8.572,0.347,0,0,-0.271470234,1.503360752,-0.38241961
235,95,27072017A_02,27072017,CROATIA,YES,23,TRAVEL,YES,77.88,91.82,78.98,81.17,88.67,88.98,6.172,9.944,3.772,7.372,6.172,0.39,0,1,1.795079365,1.018888416,-0.081505761
236,95,27072017A_03,27072017,CROATIA,YES,23,TRAVEL,YES,81.74,91.87,78.04,82.42,86.87,97.07,6.858,14.573,7.715,7.029,6.858,0.994,0,0,0.711108975,-0.038554067,0.328159936
237,95,27072017A_05,27072017,CROATIA,YES,23,TRAVEL,YES,83.01,92.28,78.29,78.34,86.62,92.37,7.372,14.744,7.372,7.372,7.886,0.805,0,0,0.564150833,0.299215176,0.344260891
238,95,27072017A_09,27072017,CROATIA,YES,23,TRAVEL,YES,85.79,91.74,76.5,77.12,74.96,75.64,7.2,15.087,7.887,7.2,7.2,1.072,0,0,0.531044683,-0.086719483,0.296753703
239,95,27072017B_02,27072017,CROATIA,YES,23,TRAVEL,YES,80.14,95.6,78.32,76.24,71.83,70.93,6.343,15.259,8.916,6.343,6.858,1.016,0,1,0.667555189,-0.308679973,0.627676151
240,95,27072017B_06,27072017,CROATIA,YES,23,TRAVEL,YES,80.04,94.71,84.56,77.59,73.73,77.69,2.057,4.457,2.4,2.057,4.457,0.636,0,1,3.71971638,0.151185962,0.262787827
241,95,27072017B_10,27072017,CROATIA,YES,23,TRAVEL,YES,79.3,95.33,77.08,76.39,76.97,77.38,7.372,12.515,5.143,7.543,7.372,0.922,1,0,0.937515622,0.20383134,-0.410864504
242,95,27072017B_11,27072017,CROATIA,YES,23,TRAVEL,YES,85.33,93.46,81.53,77.91,76.88,76.85,5.427,17.745,12.318,5.427,17.745,0.868,0,0,-0.602859726,-0.463737198,1.975574132
243,95,27072017B_13,27072017,CROATIA,YES,23,TRAVEL,YES,80.96,93.84,81.03,80.9,74.57,75.82,7.548,19.549,12.001,7.548,16.646,0.973,2,1,-1.340419234,-0.725016976,0.934253571
244,95,27072017C_03,27072017,CROATIA,YES,23,TRAVEL,YES,91.48,109.99,91.57,88.63,97.79,89.47,5.259,16.168,10.909,5.259,10.519,0.437,0,1,0.445668114,-0.050681963,1.617993884
245,95,27072017C_04,27072017,CROATIA,YES,23,TRAVEL,YES,93.15,109.49,93.61,88.71,89.08,88.4,8.181,26.103,17.922,17.532,14.999,2.2,2,1,-3.773208809,-2.108073988,0.276344679
246,95,27072017C_05,27072017,CROATIA,YES,23,TRAVEL,YES,92.9,111.08,94.27,89.68,99.35,93.76,8.571,20.649,12.078,13.441,20.649,1.083,0,1,-2.441676099,0.230510533,0.98535079
247,95,27072017C_09,27072017,CROATIA,YES,23,TRAVEL,YES,96.16,105.29,92.45,85.98,84.39,84.1,8.766,14.415,5.649,14.415,14.025,0.802,0,1,-0.694824813,1.250297264,-0.427764669
248,95,27072017C_10,27072017,CROATIA,YES,23,TRAVEL,YES,93.87,104.14,91.8,85.74,86.69,88.22,8.571,15.584,7.013,14.805,15.584,1.144,1,1,-1.225792161,0.511758679,-0.573903425
249,95,27072017C_14,27072017,CROATIA,YES,23,TRAVEL,YES,93.93,105.76,91.32,86.8,86.69,84.68,4.87,15.194,10.324,15.194,9.935,1.026,0,1,-0.423326413,-0.02914419,0.265548456
250,95,27072017C_15,27072017,CROATIA,YES,23,TRAVEL,YES,94.41,103.54,91.85,86.65,87.16,89.85,5.259,14.61,9.351,13.831,14.61,1.228,0,1,-0.635002336,-0.038804803,0.328774817
251,95,27072017C_21,27072017,CROATIA,YES,23,TRAVEL,YES,99.42,70.64,62.71,63.48,60.53,61.09,9.545,19.48,9.935,12.272,16.558,1.457,1,1,-1.92476914,-0.213409165,0.007034287
252,95,27072017C_22,27072017,CROATIA,YES,23,TRAVEL,YES,100.21,71.87,63.19,64.84,61.27,61.95,7.597,16.168,8.571,16.168,7.597,0.772,0,1,-0.594756819,0.734631321,-0.30636074
253,95,27072017C_23,27072017,CROATIA,YES,23,TRAVEL,YES,98.96,82.6,77.53,78.65,73.99,74.36,9.74,16.753,7.013,9.74,16.753,0.116,0,1,-0.828647324,1.665392963,0.667282833
254,95,27072017C_24,27072017,CROATIA,YES,23,TRAVEL,YES,97.95,84.43,81.25,83.31,81.55,85.19,5.454,20.259,14.805,5.844,20.259,1.116,0,1,-1.40764563,-0.94384837,2.367605383
255,95,27072017C_25,27072017,CROATIA,YES,23,TRAVEL,YES,97.96,84.96,81.17,82.19,77.16,77.82,7.597,10.909,3.312,9.935,9.935,0.322,1,1,0.889570213,1.288926291,-0.554115984
256,95,27072017C_29,27072017,CROATIA,YES,23,TRAVEL,YES,98.63,83.11,80.73,82.28,76.4,75.03,9.74,18.311,8.571,14.025,17.922,0.984,1,1,-1.911660206,0.608978379,-0.112454747
257,95,27072017C_30,27072017,CROATIA,YES,23,TRAVEL,YES,96.61,81.4,79.82,81.82,76.52,76.94,7.986,13.831,5.845,10.129,12.467,2.529,11,1,-1.060666904,-3.751574693,-3.791661441
